Xbee	어레이아이디	x	y	dc path	Serial	Coordi	Index
5399	181	15	2		0013A20041088688	14	0
5400	181	16	2		0013A20041088688	14	0
5401	182	1	1		0013A20041088686	14	0
5402	182	2	1		0013A20041088686	14	0
5403	182	3	1		0013A2004173416F	14	0
5404	182	4	1		0013A2004173416F	14	0
5405	182	5	1		0013A2004173416B	14	0
5406	182	6	1		0013A2004173416B	14	0
5407	182	7	1		0013A20041734169	14	0
5408	182	8	1		0013A20041734169	14	0
5409	182	9	1		0013A20041734166	14	0
5410	182	10	1		0013A20041734166	14	0
5411	182	11	1		0013A20041734167	14	0
5412	182	12	1		0013A20041734167	14	0
5413	182	13	1		0013A2004173416D	14	0
5414	182	14	1		0013A2004173416D	14	0
5415	182	15	1		0013A2004173416E	14	0
5416	182	16	1		0013A2004173416E	14	0
5417	182	1	2		0013A20041734172	14	0
5418	182	2	2		0013A20041734172	14	0
5419	182	3	2		0013A20041734170	14	0
5420	182	4	2		0013A20041734170	14	0
5421	182	5	2		0013A2004173416C	14	0
5422	182	6	2		0013A2004173416C	14	0
5423	182	7	2		0013A20041734178	14	0
5424	182	8	2		0013A20041734178	14	0
5425	182	9	2		0013A20041734176	14	0
5426	182	10	2		0013A20041734176	14	0
5427	182	11	2		0013A20041734174	14	0
5428	182	12	2		0013A20041734174	14	0
5429	182	13	2		0013A20041734177	14	0
5430	182	14	2		0013A20041734177	14	0
5431	182	15	2		0013A20041734171	14	0
5432	182	16	2		0013A20041734171	14	0
5433	183	1	1		0013A200410886AD	14	0
5434	183	2	1		0013A200410886AD	14	0
5435	183	3	1		0013A200410886AC	14	0
5436	183	4	1		0013A200410886AC	14	0
5437	183	5	1		0013A200410886B0	14	0
5438	183	6	1		0013A200410886B0	14	0
5439	183	7	1		0013A200410886AE	14	0
5440	183	8	1		0013A200410886AE	14	0
5441	183	9	1		0013A20041734173	14	0
5442	183	10	1		0013A20041734173	14	0
5443	183	11	1		0013A2004108867D	14	0
5444	183	12	1		0013A2004108867D	14	0
5445	183	13	1		0013A200410886B2	14	0
5446	183	14	1		0013A200410886B2	14	0
5447	183	15	1		0013A200410886B3	14	0
5448	183	16	1		0013A200410886B3	14	0
5449	183	1	2		0013A200410886B1	14	0
5450	183	2	2		0013A200410886B1	14	0
5451	183	3	2		0013A200410886AB	14	0
5452	183	4	2		0013A200410886AB	14	0
5453	183	5	2		0013A200410886B4	14	0
5454	183	6	2		0013A200410886B4	14	0
5455	183	7	2		0013A200410886AF	14	0
5456	183	8	2		0013A200410886AF	14	0
5457	183	9	2		0013A200410886BE	14	0
5458	183	10	2		0013A200410886BE	14	0
5459	183	11	2		0013A200410886B9	14	0
5460	183	12	2		0013A200410886B9	14	0
5461	183	13	2		0013A200410886BA	14	0
5462	183	14	2		0013A200410886BA	14	0
5463	183	15	2		0013A200410886A9	14	0
5464	183	16	2		0013A200410886A9	14	0
5465	188	1	1		0013A2004173411A	14	0
5466	188	2	1		0013A2004173411A	14	0
5467	188	3	1		0013A20041734116	14	0
5468	188	4	1		0013A20041734116	14	0
5469	188	5	1		0013A20041734122	14	0
5470	188	6	1		0013A20041734122	14	0
5471	188	7	1		0013A2004173412D	14	0
5472	188	8	1		0013A2004173412D	14	0
5473	188	9	1		0013A20041734129	14	0
5474	188	10	1		0013A20041734129	14	0
5475	188	11	1		0013A20041094C35	14	0
5476	188	12	1		0013A20041094C35	14	0
5477	188	13	1		0013A20041734118	14	0
5478	188	14	1		0013A20041734118	14	0
5479	188	15	1		0013A2004173412A	14	0
5480	188	16	1		0013A2004173412A	14	0
5481	188	1	2		0013A2004173411E	14	0
5482	188	2	2		0013A2004173411E	14	0
5483	188	3	2		0013A20041734124	14	0
5484	188	4	2		0013A20041734124	14	0
5485	188	5	2		0013A20041734159	14	0
5486	188	6	2		0013A20041734159	14	0
5487	188	7	2		0013A20041734140	14	0
5488	188	8	2		0013A20041734140	14	0
5489	188	9	2		0013A20041734146	14	0
5490	188	10	2		0013A20041734146	14	0
5491	188	11	2		0013A2004173413A	14	0
5492	188	12	2		0013A2004173413A	14	0
5493	188	13	2		0013A20041734123	14	0
5494	188	14	2		0013A20041734123	14	0
5495	188	15	2		0013A200417341BC	14	0
5496	188	16	2		0013A200417341BC	14	0
5497	189	1	1		0013A200417341BA	14	0
5498	189	2	1		0013A200417341BA	14	0
5499	189	3	1		0013A200417341B7	14	0
5500	189	4	1		0013A200417341B7	14	0
5501	189	5	1		0013A200417341B8	14	0
5502	189	6	1		0013A200417341B8	14	0
5503	189	7	1		0013A200417341A8	14	0
5504	189	8	1		0013A200417341A8	14	0
5505	189	9	1		0013A200417341C1	14	0
5506	189	10	1		0013A200417341C1	14	0
5507	189	11	1		0013A200417341C4	14	0
5508	189	12	1		0013A200417341C4	14	0
5509	189	13	1		0013A200417341C2	14	0
5510	189	14	1		0013A200417341C2	14	0
5511	189	15	1		0013A200417341C6	14	0
5512	189	16	1		0013A200417341C6	14	0
5513	189	1	2		0013A200417341C3	14	0
5514	189	2	2		0013A200417341C3	14	0
5515	189	3	2		0013A20041094C93	14	0
5516	189	4	2		0013A20041094C93	14	0
5517	189	5	2		0013A20041094C8F	14	0
5518	189	6	2		0013A20041094C8F	14	0
5519	189	7	2		0013A20041094C8D	14	0
5520	189	8	2		0013A20041094C8D	14	0
5521	189	9	2		0013A20041094C91	14	0
5522	189	10	2		0013A20041094C91	14	0
5523	189	11	2		0013A20041094C97	14	0
5524	189	12	2		0013A20041094C97	14	0
5525	189	13	2		0013A20041094CDC	14	0
5526	189	14	2		0013A20041094CDC	14	0
5527	189	15	2		0013A20041094CDB	14	0
5528	189	16	2		0013A20041094CDB	14	0
5529	190	1	1		0013A20041094C90	14	0
5530	190	2	1		0013A20041094C90	14	0
5531	190	3	1		0013A20041094C8C	14	0
5532	190	4	1		0013A20041094C8C	14	0
5533	190	5	1		0013A20041094C92	14	0
5534	190	6	1		0013A20041094C92	14	0
5535	190	7	1		0013A20041094C9F	14	0
5536	190	8	1		0013A20041094C9F	14	0
5537	190	9	1		0013A20041094C95	14	0
5538	190	10	1		0013A20041094C95	14	0
5539	190	11	1		0013A20041094C94	14	0
5540	190	12	1		0013A20041094C94	14	0
5541	190	13	1		0013A20041094C8B	14	0
5542	190	14	1		0013A20041094C8B	14	0
5543	190	15	1		0013A20041094C8E	14	0
5544	190	16	1		0013A20041094C8E	14	0
5545	190	1	2		0013A2004173414C	14	0
5546	190	2	2		0013A2004173414C	14	0
5547	190	3	2		0013A20041734145	14	0
5548	190	4	2		0013A20041734145	14	0
5549	190	5	2		0013A20041734151	14	0
5550	190	6	2		0013A20041734151	14	0
5551	190	7	2		0013A20041734134	14	0
5552	190	8	2		0013A20041734134	14	0
5553	190	9	2		0013A20041734157	14	0
5554	190	10	2		0013A20041734157	14	0
5555	190	11	2		0013A20041734150	14	0
5556	190	12	2		0013A20041734150	14	0
5557	190	13	2		0013A20041734138	14	0
5558	190	14	2		0013A20041734138	14	0
5559	190	15	2		0013A20041734131	14	0
5560	190	16	2		0013A20041734131	14	0
