Xbee	어레이아이디	x	y	dc path	Serial	Coordi	Index
305	20	1	2	1	0013A20041085D95	1	0
306	20	2	2	1	0013A20041085D95	1	0
307	20	3	2	1	0013A20041085D96	1	0
308	20	4	2	1	0013A20041085D96	1	0
309	20	5	2	1	0013A20041085D99	1	0
310	20	6	2	1	0013A20041085D99	1	0
311	20	7	2	1	0013A20041085D9C	1	0
312	20	8	2	1	0013A20041085D9C	1	0
313	20	9	2	1	0013A20041085D8D	1	0
314	20	10	2	1	0013A20041085D8D	1	0
315	20	11	2	1	0013A20041085D98	1	0
316	20	12	2	1	0013A20041085D98	1	0
317	20	13	2	1	0013A20041085D9E	1	0
318	20	14	2	1	0013A20041085D9E	1	0
319	20	15	2	1	0013A20041085D9D	1	0
320	20	16	2	1	0013A20041085D9D	1	0
321	21	1	1	1	0013A20041085D8F	1	0
322	21	2	1	1	0013A20041085D8F	1	0
323	21	3	1	1	0013A20041085DAE	1	0
324	21	4	1	1	0013A20041085DAE	1	0
325	21	5	1	1	0013A20041085D94	1	0
326	21	6	1	1	0013A20041085D94	1	0
327	21	7	1	1	0013A20041085DA1	1	0
328	21	8	1	1	0013A20041085DA1	1	0
329	21	9	1	1	0013A20041085D90	1	0
330	21	10	1	1	0013A20041085D90	1	0
331	21	11	1	1	0013A20041085D9A	1	0
332	21	12	1	1	0013A20041085D9A	1	0
333	21	13	1	1	0013A20041085DA0	1	0
334	21	14	1	1	0013A20041085DA0	1	0
335	21	15	1	1	0013A20041085D40	1	0
336	21	16	1	1	0013A20041085D40	1	0
337	21	1	2	1	0013A20041085D46	1	0
338	21	2	2	1	0013A20041085D46	1	0
339	21	3	2	1	0013A20041085D3A	1	0
340	21	4	2	1	0013A20041085D3A	1	0
341	21	5	2	1	0013A20041085D3D	1	0
342	21	6	2	1	0013A20041085D3D	1	0
343	21	7	2	1	0013A20041085DA2	1	0
344	21	8	2	1	0013A20041085DA2	1	0
345	21	9	2	1	0013A20041085D41	1	0
346	21	10	2	1	0013A20041085D41	1	0
347	21	11	2	1	0013A20041085D39	1	0
348	21	12	2	1	0013A20041085D39	1	0
349	21	13	2	1	0013A20041085D36	1	0
350	21	14	2	1	0013A20041085D36	1	0
351	21	15	2	1	0013A20041085D43	1	0
352	21	16	2	1	0013A20041085D43	1	0
353	27	1	1	1	0013A20041085D55	1	0
354	27	2	1	1	0013A20041085D55	1	0
355	27	3	1	1	0013A20041085D57	1	0
356	27	4	1	1	0013A20041085D57	1	0
357	27	5	1	1	0013A20041085D4E	1	0
358	27	6	1	1	0013A20041085D4E	1	0
359	27	7	1	1	0013A20041085D5E	1	0
360	27	8	1	1	0013A20041085D5E	1	0
361	27	9	1	1	0013A2004151742A	1	0
362	27	10	1	1	0013A2004151742A	1	0
363	27	11	1	1	0013A20041085E01	1	0
364	27	12	1	1	0013A20041085E01	1	0
365	27	13	1	1	0013A2004151741E	1	0
366	27	14	1	1	0013A2004151741E	1	0
367	27	15	1	1	0013A20041517436	1	0
368	27	16	1	1	0013A20041517436	1	0
369	27	1	2	1	0013A20041517437	1	0
370	27	2	2	1	0013A20041517437	1	0
371	27	3	2	1	0013A2004151742B	1	0
372	27	4	2	1	0013A2004151742B	1	0
373	27	5	2	1	0013A20041517430	1	0
374	27	6	2	1	0013A20041517430	1	0
375	27	7	2	1	0013A20041517434	1	0
376	27	8	2	1	0013A20041517434	1	0
377	27	9	2	1	0013A2004151743C	1	0
378	27	10	2	1	0013A2004151743C	1	0
379	27	11	2	1	0013A2004151743B	1	0
380	27	12	2	1	0013A2004151743B	1	0
381	27	13	2	1	0013A2004151741F	1	0
382	27	14	2	1	0013A2004151741F	1	0
383	27	15	2	1	0013A2004151743D	1	0
384	27	16	2	1	0013A2004151743D	1	0
385	28	1	1	1	0013A2004151743A	1	0
386	28	2	1	1	0013A2004151743A	1	0
387	28	3	1	1	0013A20041517435	1	0
388	28	4	1	1	0013A20041517435	1	0
389	28	5	1	1	0013A20041517438	1	0
390	28	6	1	1	0013A20041517438	1	0
391	28	7	1	1	0013A20041085E4E	1	0
392	28	8	1	1	0013A20041085E4E	1	0
393	28	9	1	1	0013A2004151743F	1	0
394	28	10	1	1	0013A2004151743F	1	0
395	28	11	1	1	0013A20041085E56	1	0
396	28	12	1	1	0013A20041085E56	1	0
397	28	13	1	1	0013A20041517427	1	0
398	28	14	1	1	0013A20041517427	1	0
399	28	15	1	1	0013A2004151742C	1	0
400	28	16	1	1	0013A2004151742C	1	0
401	28	1	2	1	0013A20041517426	1	0
402	28	2	2	1	0013A20041517426	1	0
403	28	3	2	1	0013A20041517425	1	0
404	28	4	2	1	0013A20041517425	1	0
405	28	5	2	1	0013A20041517431	1	0
406	28	6	2	1	0013A20041517431	1	0
407	28	7	2	1	0013A2004151742E	1	0
408	28	8	2	1	0013A2004151742E	1	0
409	28	9	2	1	0013A20041085E5A	1	0
410	28	10	2	1	0013A20041085E5A	1	0
411	28	11	2	1	0013A2004151748B	1	0
412	28	12	2	1	0013A2004151748B	1	0
413	28	13	2	1	0013A20041517484	1	0
414	28	14	2	1	0013A20041517484	1	0
415	28	15	2	1	0013A20041517481	1	0
416	28	16	2	1	0013A20041517481	1	0
417	29	1	1	1	0013A2004151747A	1	0
418	29	2	1	1	0013A2004151747A	1	0
419	29	3	1	1	0013A20041517480	1	0
420	29	4	1	1	0013A20041517480	1	0
421	29	5	1	1	0013A20041517494	1	0
422	29	6	1	1	0013A20041517494	1	0
423	29	7	1	1	0013A20041517487	1	0
424	29	8	1	1	0013A20041517487	1	0
425	29	9	1	1	0013A20041517488	1	0
426	29	10	1	1	0013A20041517488	1	0
427	29	11	1	1	0013A20041517489	1	0
428	29	12	1	1	0013A20041517489	1	0
429	29	13	1	1	0013A20041517482	1	0
430	29	14	1	1	0013A20041517482	1	0
431	29	15	1	1	0013A2004151748F	1	0
432	29	16	1	1	0013A2004151748F	1	0
433	29	1	2	1	0013A20041517490	1	0
434	29	2	2	1	0013A20041517490	1	0
435	29	3	2	1	0013A20041517497	1	0
436	29	4	2	1	0013A20041517497	1	0
437	29	5	2	1	0013A2004151748D	1	0
438	29	6	2	1	0013A2004151748D	1	0
439	29	7	2	1	0013A20041517483	1	0
440	29	8	2	1	0013A20041517483	1	0
441	29	9	2	1	0013A20041517486	1	0
442	29	10	2	1	0013A20041517486	1	0
443	29	11	2	1	0013A2004151748C	1	0
444	29	12	2	1	0013A2004151748C	1	0
445	29	13	2	1	0013A20041517491	1	0
446	29	14	2	1	0013A20041517491	1	0
447	29	15	2	1	0013A20041517492	1	0
448	29	16	2	1	0013A20041517492	1	0
449	4	1	1	1	0013A200415174D0	2	0
450	4	2	1	1	0013A200415174D0	2	0
451	4	3	1	1	0013A200415174C6	2	0
452	4	4	1	1	0013A200415174C6	2	0
453	4	5	1	1	0013A200415174CA	2	0
454	4	6	1	1	0013A200415174CA	2	0
455	4	7	1	1	0013A200415174C9	2	0
456	4	8	1	1	0013A200415174C9	2	0
457	4	9	1	1	0013A200415174CD	2	0
458	4	10	1	1	0013A200415174CD	2	0
459	4	11	1	1	0013A200415174C2	2	0
460	4	12	1	1	0013A200415174C2	2	0
461	4	13	1	1	0013A200415174CB	2	0
462	4	14	1	1	0013A200415174CB	2	0
463	4	15	1	1	0013A200415174C8	2	0
464	4	16	1	1	0013A200415174C8	2	0
465	4	1	2	1	0013A20041085D62	2	0
466	4	2	2	1	0013A20041085D62	2	0
467	4	3	2	1	0013A200415174D1	2	0
468	4	4	2	1	0013A200415174D1	2	0
469	4	5	2	1	0013A20041085D6B	2	0
470	4	6	2	1	0013A20041085D6B	2	0
471	4	7	2	1	0013A200415174C4	2	0
472	4	8	2	1	0013A200415174C4	2	0
473	4	9	2	1	0013A20041085D66	2	0
474	4	10	2	1	0013A20041085D66	2	0
475	4	11	2	1	0013A20041085D6F	2	0
476	4	12	2	1	0013A20041085D6F	2	0
477	4	13	2	1	0013A20041085D65	2	0
478	4	14	2	1	0013A20041085D65	2	0
479	4	15	2	1	0013A20041085D64	2	0
480	4	16	2	1	0013A20041085D64	2	0
481	5	1	1	1	0013A20041085D61	2	0
482	5	2	1	1	0013A20041085D61	2	0
483	5	3	1	1	0013A20041085D6E	2	0
484	5	4	1	1	0013A20041085D6E	2	0
485	5	5	1	1	0013A20041085D63	2	0
486	5	6	1	1	0013A20041085D63	2	0
487	5	7	1	1	0013A20041085D70	2	0
488	5	8	1	1	0013A20041085D70	2	0
489	5	9	1	1	0013A20041085D69	2	0
490	5	10	1	1	0013A20041085D69	2	0
491	5	11	1	1	0013A2004151751A	2	0
492	5	12	1	1	0013A2004151751A	2	0
493	5	13	1	1	0013A20041085D6A	2	0
494	5	14	1	1	0013A20041085D6A	2	0
495	5	15	1	1	0013A20041085D6C	2	0
496	5	16	1	1	0013A20041085D6C	2	0
497	5	1	2	1	0013A20041085D67	2	0
498	5	2	2	1	0013A20041085D67	2	0
499	5	3	2	1	0013A20041085D72	2	0
500	5	4	2	1	0013A20041085D72	2	0
501	5	5	2	1	0013A20041085D77	2	0
502	5	6	2	1	0013A20041085D77	2	0
